step 00083/60000 (0.14%) | K: 1 | loss: 4.692132 | L1: 4.692132 | lrm: 1.00 | dt: 1020.73ms | tok/sec: 513,638 | bf16_mfu: 60.00 | epoch: 1 pq: 1 rg: 0 | total time: 1.24m | eta: 1017.4m
step 00084/60000 (0.14%) | K: 1 | loss: 4.667995 | L1: 4.667995 | lrm: 1.00 | dt: 1021.25ms | tok/sec: 513,378 | bf16_mfu: 59.97 | epoch: 1 pq: 1 rg: 0 | total time: 1.26m | eta: 1017.4m
step 00085/60000 (0.14%) | K: 1 | loss: 4.654029 | L1: 4.654029 | lrm: 1.00 | dt: 1021.88ms | tok/sec: 513,063 | bf16_mfu: 59.93 | epoch: 1 pq: 1 rg: 0 | total time: 1.27m | eta: 1017.4m
step 00086/60000 (0.14%) | K: 1 | loss: 4.642625 | L1: 4.642625 | lrm: 1.00 | dt: 1021.27ms | tok/sec: 513,367 | bf16_mfu: 59.97 | epoch: 1 pq: 1 rg: 0 | total time: 1.29m | eta: 1017.4m
step 00087/60000 (0.14%) | K: 1 | loss: 4.623109 | L1: 4.623109 | lrm: 1.00 | dt: 1022.56ms | tok/sec: 512,718 | bf16_mfu: 59.89 | epoch: 1 pq: 1 rg: 8 | total time: 1.31m | eta: 1017.4m
step 00088/60000 (0.15%) | K: 1 | loss: 4.603392 | L1: 4.603392 | lrm: 1.00 | dt: 1022.75ms | tok/sec: 512,623 | bf16_mfu: 59.88 | epoch: 1 pq: 1 rg: 8 | total time: 1.32m | eta: 1017.5m
step 00089/60000 (0.15%) | K: 1 | loss: 4.579577 | L1: 4.579577 | lrm: 1.00 | dt: 1021.12ms | tok/sec: 513,442 | bf16_mfu: 59.98 | epoch: 1 pq: 1 rg: 8 | total time: 1.34m | eta: 1017.5m
step 00090/60000 (0.15%) | K: 1 | loss: 4.552468 | L1: 4.552468 | lrm: 1.00 | dt: 1020.02ms | tok/sec: 513,997 | bf16_mfu: 60.04 | epoch: 1 pq: 1 rg: 8 | total time: 1.36m | eta: 1017.5m
step 00091/60000 (0.15%) | K: 1 | loss: 4.539747 | L1: 4.539747 | lrm: 1.00 | dt: 1022.10ms | tok/sec: 512,953 | bf16_mfu: 59.92 | epoch: 1 pq: 1 rg: 8 | total time: 1.38m | eta: 1017.5m
step 00092/60000 (0.15%) | K: 1 | loss: 4.516887 | L1: 4.516887 | lrm: 1.00 | dt: 1021.60ms | tok/sec: 513,201 | bf16_mfu: 59.95 | epoch: 1 pq: 1 rg: 8 | total time: 1.39m | eta: 1017.5m
step 00093/60000 (0.15%) | K: 1 | loss: 4.492487 | L1: 4.492487 | lrm: 1.00 | dt: 1022.33ms | tok/sec: 512,836 | bf16_mfu: 59.91 | epoch: 1 pq: 1 rg: 8 | total time: 1.41m | eta: 1017.5m
step 00094/60000 (0.16%) | K: 1 | loss: 4.483506 | L1: 4.483506 | lrm: 1.00 | dt: 1021.82ms | tok/sec: 513,090 | bf16_mfu: 59.94 | epoch: 1 pq: 1 rg: 16 | total time: 1.43m | eta: 1017.6m
step 00095/60000 (0.16%) | K: 1 | loss: 4.464033 | L1: 4.464033 | lrm: 1.00 | dt: 1025.20ms | tok/sec: 511,402 | bf16_mfu: 59.74 | epoch: 1 pq: 1 rg: 16 | total time: 1.44m | eta: 1017.6m
step 00096/60000 (0.16%) | K: 1 | loss: 4.457339 | L1: 4.457339 | lrm: 1.00 | dt: 1021.95ms | tok/sec: 513,026 | bf16_mfu: 59.93 | epoch: 1 pq: 1 rg: 16 | total time: 1.46m | eta: 1017.6m
step 00097/60000 (0.16%) | K: 1 | loss: 4.451002 | L1: 4.451002 | lrm: 1.00 | dt: 1019.16ms | tok/sec: 514,432 | bf16_mfu: 60.09 | epoch: 1 pq: 1 rg: 16 | total time: 1.48m | eta: 1017.6m
step 00098/60000 (0.16%) | K: 1 | loss: 4.445354 | L1: 4.445354 | lrm: 1.00 | dt: 1020.45ms | tok/sec: 513,781 | bf16_mfu: 60.02 | epoch: 1 pq: 1 rg: 16 | total time: 1.49m | eta: 1017.6m
